submit_date,state,total_cases,new_cases,total_deaths,new_deaths,sum_cases_last_14_days,state_pop,new_cases_percent,cases_last_14_pop_percent
2022-01-07,HI,130605,3520,1090,3,35151,1422094,0.24752231568377336,2.4717775336932717
2022-01-07,IA,608000,11704,8019,0,40003,3139508,0.37279726632325827,1.2741805403904052
2022-01-07,ME,153334,1161,1603,4,11554,1335492,0.086934253443674683,0.86514932324566529
2022-01-07,MT,202863,1143,2917,1,7194,1050649,0.10878990033779121,0.68471963519691159
2022-01-07,ND,180646,0,2028,0,9453,756717,0.0,1.2492120568191278
2022-01-07,NH,214572,2620,2019,2,24585,1348124,0.19434414044998827,1.8236453026576189
2022-01-07,NJ,1782463,38461,29374,59,372188,8878503,0.43319239741204119,4.1920130003898182
2022-01-07,NM,369113,4252,5983,14,26464,2092454,0.20320637873042849,1.2647350909506254
2022-01-07,NV,528892,5265,8510,4,39613,2972382,0.17713066490107932,1.3327021896916345
2022-01-07,NY,2143150,37816,24034,86,362394,19572319,0.19321164753139372,1.8515639357809361
2022-01-07,OH,2151829,19563,30072,398,240838,11655397,0.16784499060821351,2.0663217220314332
2022-01-07,OK,747150,9557,11650,0,50777,3932870,0.24300320122455102,1.2910927643171526
2022-01-07,OR,459700,10433,5761,33,49135,4129803,0.25262706235624316,1.18976619465868
2022-01-07,RI,266066,5956,3121,9,46968,1057231,0.563358433492775,4.4425485064285857
2022-01-07,SD,189411,1944,2522,2,13734,870638,0.22328453387056388,1.57746388280778
2022-01-07,TX,4946867,54263,75128,114,475737,28260856,0.19200763062520115,1.6833778849444616
2022-01-07,UT,682036,9469,3896,20,58333,3096848,0.30576250432698021,1.8836248986065833
2022-01-07,VT,68013,1770,457,0,11689,624313,0.28351163599028051,1.87229802999457
2022-01-07,WA,931071,17091,10004,30,117330,7404107,0.23083134806128544,1.5846610536557615
2022-01-07,WY,119857,764,1572,0,5615,581024,0.13149198656165667,0.96639725725615466
2022-01-07,IN,1329423,14735,19614,166,128497,6665703,0.22105695378266929,1.927733653899671
2022-01-07,WV,351688,4134,5421,29,32653,1817305,0.22747970208633114,1.7967814978773513
2022-01-07,AL,970063,10801,16675,4,102214,4876250,0.22150217892847987,2.0961599589848756
2022-01-07,FL,4631941,69864,63028,14,736185,20901636,0.33425134759786268,3.5221405635424903
2022-01-07,KS,566062,16341,7096,37,60540,2910652,0.56142060266909277,2.0799463487905805
2022-01-07,MD,813688,12945,12158,51,156100,6018848,0.21507437968195908,2.5935195572308856
2022-01-07,MN,1064065,7829,10906,33,67841,5563378,0.14072385518294819,1.2194210064460838
2022-01-07,NC,1832943,28617,19692,13,210419,10264876,0.27878563754691243,2.0498932476144862
2022-01-07,PR,346724,6617,3361,4,138696,3318447,0.1994005027050304,4.1795454319445211
2022-01-07,ID,327065,1335,4235,12,11339,1717750,0.077717944986173779,0.6601076990248872
2022-01-07,MA,1279928,29163,20568,58,224409,6850553,0.42570285931661284,3.2757793421932511
2022-01-07,MO,1080412,12979,16330,12,103512,6104910,0.21259936673923122,1.6955532513992837
2022-01-07,NE,360321,4393,3468,12,28064,1914571,0.2294508795965258,1.4658114010919419
2022-01-07,SC,1048972,13490,14750,8,101842,5020806,0.26868196062544536,2.0283994243155381
2022-01-07,VA,1247222,26186,15666,15,189276,8454463,0.309729902419586,2.23877022112463
2022-01-07,DE,198507,2907,2330,44,28498,957248,0.30368305809988633,2.9770759510597045
2022-01-07,AR,604843,8434,9298,20,55876,2999370,0.28119238373391747,1.8629245474883058
